date,n1,n2,n3,n4,n5
2019-06-10 23:00:00,1.516,0.098,-0.563,0.599,-2.524
2019-06-11 00:00:00,0.491,-1.208,-0.541,-1.188,-1.795
2019-06-11 01:00:00,-0.616,0.089,-2.277,0.601,0.042
2019-06-11 02:00:00,-1.649,-0.208,-0.487,0.161,-0.256
2019-06-11 03:00:00,-0.715,0.572,0.048,-1.181,-0.097
2019-06-11 04:00:00,-1.991,-1.885,-0.62,-0.345,2.027
2019-06-11 05:00:00,0.552,-0.128,-0.799,-0.695,-1.5
2019-06-11 06:00:00,0.835,0.476,-0.859,1.84,-0.336
2019-06-11 07:00:00,-0.397,0.747,1.179,2.728,2.637
2019-06-11 08:00:00,-0.93,-0.987,0.232,0.4,0.341
2019-06-11 09:00:00,0.609,-0.009,0.441,-0.939,-0.286
2019-06-11 10:00:00,-0.437,-1.144,0.976,0.297,0.35
2019-06-11 11:00:00,0.079,-0.641,1.341,0.738,-0.473
2019-06-11 12:00:00,-0.897,-1.536,1.594,0.186,1.13
2019-06-11 13:00:00,-0.424,-2.397,-0.776,0.905,0.192
2019-06-11 14:00:00,-0.703,0.882,1.085,-1.518,-0.442
2019-06-11 15:00:00,2.046,0.969,0.115,-1.488,-1.302
2019-06-11 16:00:00,1.946,-1.328,-0.305,-1.185,1.374
2019-06-11 17:00:00,0.435,0.154,0.044,-0.64,1.912
2019-06-11 18:00:00,0.09,-0.141,0.087,-0.642,0.403
2019-06-11 19:00:00,-1.128,0.187,-0.381,-0.541,1.056
2019-06-11 20:00:00,0.566,-0.489,0.952,-0.77,0.188
2019-06-11 21:00:00,-1.459,-0.883,0.153,0.458,0.367
2019-06-11 22:00:00,-1.034,-1.021,-2.49,1.585,-0.028
2019-06-11 23:00:00,0.64,1.313,2.867,-0.132,0.65
2019-06-12 00:00:00,-1.539,-0.455,0.161,0.363,-0.99
2019-06-12 01:00:00,-0.084,0.078,-0.958,2.355,-0.593
2019-06-12 02:00:00,-0.086,0.403,-0.655,0.174,2.218
2019-06-12 03:00:00,-1.069,0.722,-1.528,0.003,0.08
2019-06-12 04:00:00,-1.172,0.533,-0.861,0.404,-1.948
2019-06-12 05:00:00,1.345,-0.626,-0.488,-1.033,1.147
2019-06-12 06:00:00,-0.366,1.293,1.35,-0.993,-0.428
2019-06-12 07:00:00,0.902,1.397,-0.833,-0.585,0.799
2019-06-12 08:00:00,-0.157,-0.876,1.237,-1.638,1.293
2019-06-12 09:00:00,0.687,-0.806,0.074,-0.343,-0.497
2019-06-12 10:00:00,-0.777,1.002,0.368,-0.709,0.148
2019-06-12 11:00:00,-0.029,-0.49,0.342,-0.101,-0.774
2019-06-12 12:00:00,1.206,-0.557,0.2,-0.413,-0.247
2019-06-12 13:00:00,0.185,2.312,-0.178,0.526,-2.155
2019-06-12 14:00:00,-0.122,0.412,-0.067,-0.238,2.258
2019-06-12 15:00:00,2.053,0.116,0.154,-1.123,0.385
2019-06-12 16:00:00,-0.044,1.242,-0.192,1.759,0.348
2019-06-12 17:00:00,-1.44,-0.093,1.356,-0.372,0.234
2019-06-12 18:00:00,-0.839,1.365,0.349,0.596,0.383
2019-06-12 19:00:00,0.503,-0.692,0.326,-0.484,0.518
2019-06-12 20:00:00,0.796,-0.034,0.76,1.333,0.157
2019-06-12 21:00:00,-0.386,-0.243,-0.734,0.1,0.251
2019-06-12 22:00:00,0.076,0.115,-1.735,-0.141,0.46
2019-06-12 23:00:00,0.12,-0.444,-0.224,-0.565,0.753
2019-06-13 00:00:00,0.528,-0.663,0.175,-0.365,-0.69
2019-06-13 01:00:00,0.002,-0.363,-0.477,1.166,-0.998
2019-06-13 02:00:00,1.313,0.507,0.208,-1.797,-0.26
2019-06-13 03:00:00,-0.708,0.523,0.604,0.658,0.458
2019-06-13 04:00:00,0.117,0.801,-0.114,0.03,1.206
2019-06-13 05:00:00,-0.757,-0.246,-0.645,0.23,0.71
2019-06-13 06:00:00,1.383,-0.822,0.711,-0.599,1.832
2019-06-13 07:00:00,-0.099,-0.199,0.354,-0.067,1.662
2019-06-13 08:00:00,0.853,-0.497,1.382,-0.886,0.012
2019-06-13 09:00:00,-1.953,1.569,-1.217,-1.912,-0.504
2019-06-13 10:00:00,0.729,-0.596,0.016,-0.033,0.39
2019-06-13 11:00:00,0.615,-0.482,-0.208,0.733,-1.125
2019-06-13 12:00:00,-0.486,-0.147,-0.304,0.896,-1.597
2019-06-13 13:00:00,1.056,-0.4,0.021,-1.518,0.711
2019-06-13 14:00:00,-0.647,0.702,1.688,-0.843,1.315
2019-06-13 15:00:00,-0.179,-0.29,0.312,-0.597,1.022
2019-06-13 16:00:00,-1.024,0.154,-0.255,0.666,-1.251
2019-06-13 17:00:00,0.051,1.765,0.759,-0.172,0.552
2019-06-13 18:00:00,-1.645,0.242,1.241,-0.277,0.324
2019-06-13 19:00:00,0.622,-0.336,1.368,0.652,0.902
2019-06-13 20:00:00,1.42,-0.118,2.002,-0.65,1.984
2019-06-13 21:00:00,-0.303,0.181,-0.62,-1.653,0.394
2019-06-13 22:00:00,-0.005,-0.785,-0.451,0.298,-0.968
2019-06-13 23:00:00,-0.716,3.639,0.617,0.407,0.302
2019-06-14 00:00:00,0.559,-0.529,-0.845,0.641,-0.359
2019-06-14 01:00:00,0.221,-0.606,-0.19,0.183,0.216
2019-06-14 02:00:00,1.202,-2.464,0.159,-0.061,-0.449
2019-06-14 03:00:00,0.7,0.268,0.791,1.063,0.241
2019-06-14 04:00:00,-0.498,-0.621,0.137,-0.801,1.548
2019-06-14 05:00:00,1.772,-1.258,-1.161,0.574,0.119
2019-06-14 06:00:00,0.846,-0.694,-1.067,0.025,-0.577
2019-06-14 07:00:00,-0.687,-0.489,1.486,0.756,0.45
2019-06-14 08:00:00,-1.214,-0.08,0.821,-0.111,0.128
2019-06-14 09:00:00,0.191,0.291,-1.007,-0.564,3.246
2019-06-14 10:00:00,-0.22,-3.139,-0.905,-0.875,-0.56
2019-06-14 11:00:00,0.465,0.6,-1.787,-0.82,1.687
2019-06-14 12:00:00,-0.774,0.61,-2.18,0.194,0.234
2019-06-14 13:00:00,-1.419,1.563,0.88,1.64,0.059
2019-06-14 14:00:00,-0.053,0.638,-1.24,1.256,1.093
2019-06-14 15:00:00,-1.364,-0.397,0.688,-1.847,1.129
2019-06-14 16:00:00,-0.561,-1.174,0.33,-0.868,0.862
2019-06-14 17:00:00,-1.107,2.179,0.82,0.477,-0.9
2019-06-14 18:00:00,1.802,1.594,-0.623,-0.815,-0.639
2019-06-14 19:00:00,-0.576,-1.254,-1.915,-0.369,-1.645
2019-06-14 20:00:00,1.719,-0.615,0.156,-0.254,0.401
2019-06-14 21:00:00,-0.325,-2.064,-0.304,-1.243,-0.924
2019-06-14 22:00:00,-1.543,1.519,-0.667,1.021,1.426
2019-06-14 23:00:00,0.274,0.163,-1.99,-0.108,0.226
2019-06-15 00:00:00,0.412,0.084,0.081,0.863,0.185
2019-06-15 01:00:00,-1.213,0.326,0.763,1.365,1.041
2019-06-15 02:00:00,-0.42,0.688,-1.1,-0.42,-0.38
2019-06-15 03:00:00,-0.376,0.544,0.624,-0.221,0.969
2019-06-15 04:00:00,0.928,-0.265,-1.32,-0.808,0.268
2019-06-15 05:00:00,1.038,-0.174,0.622,-0.254,1.112
2019-06-15 06:00:00,0.558,0.679,-0.689,1.931,-0.847
2019-06-15 07:00:00,-0.861,2.806,-0.313,-0.044,-1.266
2019-06-15 08:00:00,-1.312,-0.333,-0.401,0.574,-1.42
2019-06-15 09:00:00,1.247,-0.811,-3.004,0.957,0.083
2019-06-15 10:00:00,-1.332,0.896,2.019,-0.964,-0.025
2019-06-15 11:00:00,0.82,0.618,-0.828,0.283,2.053
2019-06-15 12:00:00,-1.03,0.165,0.189,-0.159,-1.427
2019-06-15 13:00:00,0.38,1.367,0.473,-1.09,-0.487
2019-06-15 14:00:00,-0.259,0.677,-0.028,-0.119,0.772
2019-06-15 15:00:00,1.084,-0.027,0.864,-0.445,1.325
2019-06-15 16:00:00,0.816,-1.184,-1.52,1.112,0.495
2019-06-15 17:00:00,-0.942,0.948,-0.666,-0.663,0.14
2019-06-15 18:00:00,-0.536,1.027,1.021,-0.42,-1.191
2019-06-15 19:00:00,-1.137,0.23,-0.298,1.689,0.127
2019-06-15 20:00:00,-0.047,-1.41,-0.312,0.116,-0.908
2019-06-15 21:00:00,-1.349,0.312,-0.707,0.715,0.329
2019-06-15 22:00:00,0.568,0.346,-0.167,-1.193,0.339
2019-06-15 23:00:00,0.297,-1.608,1.544,0.374,0.47
2019-06-16 00:00:00,1.553,-0.054,0.948,1.972,1.464
2019-06-16 01:00:00,0.197,0.649,-0.668,1.135,0.077
2019-06-16 02:00:00,0.026,-3.194,0.614,-0.184,-0.809
2019-06-16 03:00:00,-0.147,0.688,-0.657,-0.862,-0.032
2019-06-16 04:00:00,1.604,0.636,0.055,-0.013,-0.183
2019-06-16 05:00:00,-0.906,-2.043,-0.07,-0.478,1.005
2019-06-16 06:00:00,-1.518,0.586,1.599,-0.414,-1.294
2019-06-16 07:00:00,2.055,0.016,-0.564,0.789,0.514
2019-06-16 08:00:00,-0.471,1.226,2.573,0.067,-2.121
2019-06-16 09:00:00,0.073,-0.725,-1.113,-1.145,0.84
2019-06-16 10:00:00,-1.274,1.606,-0.279,0.186,0.746
2019-06-16 11:00:00,-0.649,0.481,1.732,0.561,-1.131
2019-06-16 12:00:00,1.455,0.421,-3.229,1.575,2.334
2019-06-16 13:00:00,0.208,0.757,-1.521,0.019,0.966
2019-06-16 14:00:00,0.505,-1.905,0.16,0.41,0.633
2019-06-16 15:00:00,0.466,-0.57,-1.137,-1.79,-0.375
2019-06-16 16:00:00,1.011,0.504,-0.125,0.777,0.84
2019-06-16 17:00:00,0.012,-0.396,1.723,-2.658,-1.648
2019-06-16 18:00:00,0.085,0.749,0.803,-0.574,-0.565
2019-06-16 19:00:00,1.224,0.189,0.435,-0.369,0.542
2019-06-16 20:00:00,0.845,1.646,-0.9,1.015,0.432
2019-06-16 21:00:00,1.429,1.287,0.512,0.347,-0.48
2019-06-16 22:00:00,-1.215,-0.06,-0.039,1.83,-0.157
2019-06-16 23:00:00,-0.535,-0.524,1.381,-2.279,0.194
2019-06-17 00:00:00,0.412,1.181,0.238,0.367,-0.453
2019-06-17 01:00:00,0.024,-0.35,-0.329,-1.429,3.081
2019-06-17 02:00:00,-0.724,-0.238,0.616,-0.733,0.438
2019-06-17 03:00:00,-1.419,1.436,-1.634,-1.129,0.479
2019-06-17 04:00:00,-0.102,-0.807,-1.901,1.445,-0.54
2019-06-17 05:00:00,0.52,0.688,-1.546,0.224,0.534
2019-06-17 06:00:00,0.073,1.712,2.667,1.791,0.042
2019-06-17 07:00:00,-0.247,0.451,-0.713,0.424,-0.09
2019-06-17 08:00:00,-1.26,-0.279,-1.339,0.621,1.151
2019-06-17 09:00:00,1.516,0.156,-1.12,-0.967,-1.11
2019-06-17 10:00:00,0.025,0.906,1.161,-0.94,-0.395
2019-06-17 11:00:00,-0.064,0.693,-0.152,-0.625,-1.228
2019-06-17 12:00:00,0.489,-0.503,-2.404,0.123,0.483
2019-06-17 13:00:00,-0.311,0.793,-0.152,-1.145,-1.042
2019-06-17 14:00:00,-0.585,-1.053,1.237,1.921,-0.462
2019-06-17 15:00:00,0.222,0.411,0.727,0.792,-0.322
2019-06-17 16:00:00,1.313,1.996,1.325,-0.465,0.933
2019-06-17 17:00:00,-0.127,-0.794,-0.694,0.751,0.139
2019-06-17 18:00:00,0.563,-0.344,-0.603,-0.148,-1.275
2019-06-17 19:00:00,1.284,1.411,-1.153,0.457,0.244
2019-06-17 20:00:00,-0.516,-0.645,-0.627,-0.775,-2.36
2019-06-17 21:00:00,-1.441,0.001,0.342,-0.223,0.324
2019-06-17 22:00:00,-1.26,1.475,-0.945,-0.897,0.433
2019-06-17 23:00:00,-1.942,0.156,0.706,0.19,1.185
2019-06-18 00:00:00,0.98,0.191,0.81,-0.844,-0.126
2019-06-18 01:00:00,1.686,0.888,2.297,-0.337,0.132
2019-06-18 02:00:00,-0.382,-1.457,0.806,0.2,0.215
2019-06-18 03:00:00,-1.262,-0.374,-0.046,0.744,0.469
2019-06-18 04:00:00,-0.506,-1.155,-0.811,0.58,-0.37
2019-06-18 05:00:00,-0.385,-0.492,0.431,-1.997,-0.162
2019-06-18 06:00:00,-0.274,0.198,-2.111,1.024,0.466
2019-06-18 07:00:00,0.585,0.697,-0.337,-0.298,-1.165
2019-06-18 08:00:00,-2.269,1.575,1.301,1.076,1.524
2019-06-18 09:00:00,-0.232,0.348,-0.191,0.118,0.437
2019-06-18 10:00:00,0.831,0.504,-0.253,-0.899,0.642
2019-06-18 11:00:00,-1.463,-0.962,0.554,0.084,-0.321
2019-06-18 12:00:00,-0.856,0.598,0.594,1.682,0.417
2019-06-18 13:00:00,0.749,-1.508,1.165,-1.249,0.766
2019-06-18 14:00:00,0.338,0.134,0.274,-0.415,0.513
2019-06-18 15:00:00,0.904,-0.337,0.488,-1.115,-1.791
2019-06-18 16:00:00,-0.502,-1.23,-1.405,0.268,-1.614
2019-06-18 17:00:00,0.266,-0.004,0.361,-0.02,-0.384
2019-06-18 18:00:00,-1.254,0.125,-0.28,1.399,1.084
2019-06-18 19:00:00,0.56,-1.403,-1.432,-0.194,-1.478
2019-06-18 20:00:00,0.568,0.84,-0.02,0.032,1.107
2019-06-18 21:00:00,-0.686,1.865,1.022,0.881,-1.405
2019-06-18 22:00:00,-0.381,1.182,-0.192,-0.335,-0.545
2019-06-18 23:00:00,0.227,-1.322,1.393,-0.251,1.44
2019-06-19 00:00:00,-0.817,-0.023,0.795,-0.473,0.112
2019-06-19 01:00:00,-1.094,1.445,0.956,-0.841,0.159
2019-06-19 02:00:00,1.143,-0.263,0.117,-0.858,-0.267
2019-06-19 03:00:00,-0.577,-0.304,1.593,0.224,-0.648
2019-06-19 04:00:00,0.503,2.023,-0.052,-1.411,-0.906
2019-06-19 05:00:00,0.314,0.378,-0.04,-0.664,0.743
2019-06-19 06:00:00,0.353,-0.063,0.618,-0.816,-0.712
2019-06-19 07:00:00,0.317,-0.636,1.792,-0.284,0.486
2019-06-19 08:00:00,-0.928,-0.489,0.121,-0.619,-0.612
2019-06-19 09:00:00,-1.007,0.224,1.233,1.016,-1.894
2019-06-19 10:00:00,-1.335,1.352,0.056,0.117,0.381
2019-06-19 11:00:00,-0.444,-0.325,0.638,1.06,-0.43
2019-06-19 12:00:00,0.634,0.028,-1.777,-0.103,-0.026
2019-06-19 13:00:00,-1.036,-0.402,-0.769,-0.422,0.275
2019-06-19 14:00:00,1.64,-0.816,0.305,-1.239,-0.535
2019-06-19 15:00:00,-1.252,-0.975,1.225,0.176,-2.611
2019-06-19 16:00:00,0.605,1.399,-0.05,1.314,-0.601
2019-06-19 17:00:00,1.914,-1.215,-0.342,-0.49,0.764
2019-06-19 18:00:00,0.74,0.423,-0.115,0.052,1.386
2019-06-19 19:00:00,1.917,1.696,0.852,-0.252,-0.365
2019-06-19 20:00:00,1.646,0.582,0.272,-0.582,-0.536
2019-06-19 21:00:00,1.858,-0.003,-0.777,-1.513,0.983
2019-06-19 22:00:00,-1.278,-0.796,0.207,0.233,0.838
2019-06-19 23:00:00,0.534,0.777,-0.204,-0.213,-0.473
2019-06-20 00:00:00,-0.274,-0.688,-0.932,0.232,-1.582
2019-06-20 01:00:00,-1.189,-0.505,-0.078,0.498,-1.072
2019-06-20 02:00:00,-0.484,-1.844,-0.432,0.123,-1.05
2019-06-20 03:00:00,2.378,-0.212,2.285,-0.493,-0.379
2019-06-20 04:00:00,-0.04,-0.546,2.364,1.233,-0.428
2019-06-20 05:00:00,-1.15,0.435,0.871,0.141,-1.681
2019-06-20 06:00:00,-0.06,-1.663,-1.801,-0.471,0.571
2019-06-20 07:00:00,-1.032,-0.413,0.225,-0.445,0.011
2019-06-20 08:00:00,1.822,0.88,-0.645,0.699,-0.609
2019-06-20 09:00:00,0.505,1.333,-1.458,-0.574,0.904
2019-06-20 10:00:00,-1.519,0.718,-0.473,-0.02,-0.316
2019-06-20 11:00:00,-0.177,0.412,0.861,0.886,0.762
2019-06-20 12:00:00,-0.426,-0.165,0.473,0.227,0.584
2019-06-20 13:00:00,0.68,1.081,0.329,1.466,-0.555
2019-06-20 14:00:00,0.423,-0.102,0.964,1.715,-0.041
2019-06-20 15:00:00,-0.579,-0.455,0.373,-1.765,-0.879
2019-06-20 16:00:00,-0.982,-0.904,-0.222,-1.306,-1.061
2019-06-20 17:00:00,0.743,1.843,-1.129,0.423,0.797
2019-06-20 18:00:00,0.297,0.395,0.121,-1.435,0.146
2019-06-20 19:00:00,1.187,-1.521,1.802,0.314,1.203
2019-06-20 20:00:00,-0.744,1.505,-0.128,-0.27,-0.605
2019-06-20 21:00:00,-0.939,0.137,1.646,-1.07,-1.343
2019-06-20 22:00:00,0.938,-0.188,-0.351,1.076,0.071
2019-06-20 23:00:00,2.684,-0.235,-0.554,-0.904,-2.238
2019-06-21 00:00:00,-1.161,-0.555,1.232,-0.545,0.098
2019-06-21 01:00:00,0.869,-0.047,0.654,-0.69,-0.85
2019-06-21 02:00:00,-2.427,-1.021,0.079,-0.087,-1.223
2019-06-21 03:00:00,-0.208,0.593,1.31,0.014,-0.657
2019-06-21 04:00:00,0.24,-1.063,-0.956,0.787,0.058
2019-06-21 05:00:00,0.601,-1.967,0.054,-0.94,-0.768
2019-06-21 06:00:00,1.019,-0.669,0.039,-0.599,1.512
2019-06-21 07:00:00,-0.033,1.083,-2.054,-1.041,-1.181
2019-06-21 08:00:00,-0.509,0.692,0.471,0.275,-1.959
2019-06-21 09:00:00,-0.206,-1.091,-0.622,-0.901,-1.677
2019-06-21 10:00:00,1.648,0.233,0.642,-0.703,0.439
2019-06-21 11:00:00,1.335,-1.201,-1.465,1.974,0.021
2019-06-21 12:00:00,-0.652,-0.131,1.133,-0.014,0.397
2019-06-21 13:00:00,-2.179,-1.079,-2.211,-0.89,-1.31
2019-06-21 14:00:00,0.67,-0.061,0.992,1.966,0.776
2019-06-21 15:00:00,0.685,-1.844,-0.567,-1.117,0.3
2019-06-21 16:00:00,-1.584,0.635,0.51,1.132,1.271
2019-06-21 17:00:00,-0.635,1.56,-1.806,-1.258,0.463
2019-06-21 18:00:00,0.095,0.142,1.763,0.468,0.196
2019-06-21 19:00:00,0.591,0.664,0.322,-1.637,1.801
2019-06-21 20:00:00,-0.035,-0.287,-0.76,1.466,0.746
2019-06-21 21:00:00,1.114,-0.943,-0.998,-0.607,0.006
2019-06-21 22:00:00,0.01,0.431,0.118,0.96,0.479
2019-06-21 23:00:00,-0.612,-0.382,-0.272,-1.129,1.166
2019-06-22 00:00:00,0.947,2.725,-1.208,-0.701,0.012
2019-06-22 01:00:00,1.065,-0.01,2.2,0.091,-0.304
2019-06-22 02:00:00,-0.824,-0.708,-0.259,-0.446,0.514
2019-06-22 03:00:00,-0.501,0.31,1.06,1.201,0.348
2019-06-22 04:00:00,0.009,-0.672,-0.21,-0.254,1.853
2019-06-22 05:00:00,1.297,-0.879,0.259,-0.441,0.595
2019-06-22 06:00:00,0.883,0.137,-0.33,0.231,1.273
2019-06-22 07:00:00,1.215,-1.234,0.173,-0.515,-1.939
2019-06-22 08:00:00,0.499,0.948,-1.75,-0.661,-0.404
2019-06-22 09:00:00,0.124,-0.257,-0.998,0.209,-0.229
2019-06-22 10:00:00,-1.122,-1.61,0.403,0.28,0.98
2019-06-22 11:00:00,1.928,0.071,0.058,1.167,0.461
2019-06-22 12:00:00,0.27,-1.264,-1.031,-1.541,-1.394
2019-06-22 13:00:00,0.631,0.064,-1.618,0.654,-1.136
2019-06-22 14:00:00,-2.174,-0.218,-0.96,-1.453,-0.769
2019-06-22 15:00:00,1.089,0.293,-0.736,-0.695,0.535
2019-06-22 16:00:00,-0.198,0.381,1.023,0.925,2.342
2019-06-22 17:00:00,-1.972,0.138,-0.914,1.356,-0.362
2019-06-22 18:00:00,0.722,0.301,-0.653,1.703,0.098
2019-06-22 19:00:00,2.393,1.658,0.675,-0.931,-0.843
2019-06-22 20:00:00,-0.479,1.35,-0.022,0.124,1.318
2019-06-22 21:00:00,-0.4,0.6,-0.261,-0.401,-1.162
2019-06-22 22:00:00,0.069,0.635,-0.135,-0.467,0.562
2019-06-22 23:00:00,-0.05,1.766,-0.26,-1.845,1.181
2019-06-23 00:00:00,1.678,-0.199,0.157,1.872,-0.138
2019-06-23 01:00:00,-0.935,-0.215,-0.706,-1.669,1.046
2019-06-23 02:00:00,-1.781,0.106,0.101,1.518,-0.609
2019-06-23 03:00:00,-0.446,-0.299,-2.086,-1.05,0.728
2019-06-23 04:00:00,0.225,0.334,1.497,1.239,-0.379
2019-06-23 05:00:00,0.515,1.736,1.824,0.526,-1.513
2019-06-23 06:00:00,0.512,-0.066,1.05,0.026,0.328
2019-06-23 07:00:00,-0.977,0.013,0.894,0.464,-0.628
2019-06-23 08:00:00,-2.121,1.007,1.841,2.05,0.047
2019-06-23 09:00:00,-1.044,-0.431,-0.197,-1.682,1.414
2019-06-23 10:00:00,2.108,-0.094,0.15,-0.271,-0.78
2019-06-23 11:00:00,1.349,-1.663,0.26,-0.454,-1.161
2019-06-23 12:00:00,0.407,0.552,-1.461,0.755,-0.516
2019-06-23 13:00:00,-1.738,-0.803,1.825,-0.638,0.488
2019-06-23 14:00:00,-1.104,-0.029,0.403,0.808,0.603
2019-06-23 15:00:00,0.918,-0.578,-0.729,-0.471,0.722
2019-06-23 16:00:00,0.277,0.496,-0.729,-0.44,-0.428
2019-06-23 17:00:00,1.295,-0.55,0.284,0.825,-1.494
2019-06-23 18:00:00,0.928,-0.135,-0.659,1.865,0.439
2019-06-23 19:00:00,0.097,1.392,0.267,-0.284,0.298
2019-06-23 20:00:00,-0.54,0.236,-0.007,-0.207,0.294
2019-06-23 21:00:00,-1.724,0.541,-0.114,-0.543,-0.519
2019-06-23 22:00:00,0.641,-1.734,2.258,0.404,-0.424
2019-06-23 23:00:00,1.104,-0.969,0.098,0.139,1.435
2019-06-24 00:00:00,-0.215,-0.184,0.916,1.72,0.663
2019-06-24 01:00:00,-1.811,-0.664,0.353,-0.289,1.723
2019-06-24 02:00:00,0.953,-0.697,-1.758,1.89,0.022
2019-06-24 03:00:00,0.207,-0.923,-0.362,1.027,0.905
2019-06-24 04:00:00,-0.757,-0.45,0.074,1.041,-0.073
2019-06-24 05:00:00,-1.58,-0.81,-0.215,0.948,-1.117
2019-06-24 06:00:00,0.148,0.141,-3.118,-0.324,0.87
2019-06-24 07:00:00,1.686,1.559,0.404,1.953,-0.645
2019-06-24 08:00:00,0.389,-0.477,-0.068,0.865,0.082
2019-06-24 09:00:00,0.135,0.651,1.101,0.173,-0.25
2019-06-24 10:00:00,-0.327,-0.907,0.223,0.577,-0.727
2019-06-24 11:00:00,0.085,0.383,-0.49,-0.684,0.352
2019-06-24 12:00:00,-0.737,0.119,1.316,-0.77,-0.817
2019-06-24 13:00:00,-0.609,-1.247,-1.516,0.818,1.487
2019-06-24 14:00:00,-1.37,-1.431,0.361,-0.041,0.692
2019-06-24 15:00:00,-0.158,0.712,1.734,1.07,0.475
2019-06-24 16:00:00,0.352,0.808,-1.035,-0.468,-0.999
2019-06-24 17:00:00,0.554,2.622,-1.312,0.251,-0.073
2019-06-24 18:00:00,1.397,-0.872,0.986,-0.234,0.731
2019-06-24 19:00:00,0.644,-0.206,1.981,1.545,-0.205
2019-06-24 20:00:00,0.474,1.676,-0.484,1.842,1.376
2019-06-24 21:00:00,-0.506,0.63,-0.066,0.023,-0.237
2019-06-24 22:00:00,0.645,-0.291,2.392,-1.483,-0.335
2019-06-24 23:00:00,1.636,1.183,0.317,1.316,-0.608
2019-06-25 00:00:00,0.708,0.222,-1.463,-0.058,-0.53
2019-06-25 01:00:00,-0.544,0.427,-0.726,0.428,-1.742
2019-06-25 02:00:00,0.075,1.153,0.273,0.137,1.299
2019-06-25 03:00:00,1.13,-1.561,-0.047,1.734,-0.87
2019-06-25 04:00:00,0.846,1.634,0.396,-0.632,-0.966
2019-06-25 05:00:00,-1.939,-0.09,0.2,0.387,0.014
2019-06-25 06:00:00,-1.994,0.669,0.608,0.872,-0.248
2019-06-25 07:00:00,0.721,0.339,-0.143,-0.516,0.063
2019-06-25 08:00:00,1.101,-1.634,0.853,-0.195,-0.067
2019-06-25 09:00:00,1.129,-1.386,0.083,-0.329,-0.13
2019-06-25 10:00:00,0.512,-0.077,1.292,-1.44,-0.767
2019-06-25 11:00:00,-0.815,0.551,-0.872,-0.117,0.091
2019-06-25 12:00:00,1.063,1.857,-0.423,0.615,1.521
2019-06-25 13:00:00,0.955,-1.507,0.445,-0.928,-0.657
2019-06-25 14:00:00,0.979,-2.166,-0.243,0.973,-1.27
2019-06-25 15:00:00,0.962,-1.464,-0.103,-2.983,0.162
2019-06-25 16:00:00,1.281,1.971,1.017,-0.408,1.228
2019-06-25 17:00:00,-0.181,-1.291,-0.726,-0.916,1.75
2019-06-25 18:00:00,-0.268,-0.471,-1.244,-0.111,-0.473
2019-06-25 19:00:00,-0.446,-0.489,-0.427,1.029,0.659
2019-06-25 20:00:00,-0.476,0.027,0.988,-0.996,0.073
2019-06-25 21:00:00,1.224,0.971,1.299,-1.943,0.35
2019-06-25 22:00:00,0.331,-0.784,-0.253,-0.557,0.142
2019-06-25 23:00:00,1.247,0.732,-0.211,1.671,0.66
2019-06-26 00:00:00,-2.14,0.838,-0.489,-0.247,-0.532
2019-06-26 01:00:00,0.802,-0.156,-1.209,0.868,0.767
2019-06-26 02:00:00,0.244,-0.498,-1.404,-0.849,1.488
2019-06-26 03:00:00,2.175,-0.556,0.58,-0.718,1.492
2019-06-26 04:00:00,0.818,1.606,0.419,-1.297,0.107
2019-06-26 05:00:00,0.374,-0.164,-1.105,-1.13,0.357
2019-06-26 06:00:00,-2.003,0.476,0.37,0.482,0.268
2019-06-26 07:00:00,-1.509,-0.08,0.68,0.575,0.824
2019-06-26 08:00:00,-0.205,-0.292,-0.515,0.792,-0.562
2019-06-26 09:00:00,-0.632,2.096,0.863,0.41,-0.552
2019-06-26 10:00:00,-1.888,1.753,-0.462,2.087,-0.6
2019-06-26 11:00:00,0.42,1.512,-0.271,0.024,-1.019
2019-06-26 12:00:00,0.604,0.309,-2.398,0.732,-0.627
2019-06-26 13:00:00,0.968,0.877,-0.558,-0.003,0.161
2019-06-26 14:00:00,1.119,1.127,0.275,-0.543,0.38
2019-06-26 15:00:00,1.397,-0.384,0.199,-0.852,-1.374
2019-06-26 16:00:00,1.344,0.249,1.091,-0.455,-0.041
2019-06-26 17:00:00,0.782,0.506,-0.115,-0.03,-0.111
2019-06-26 18:00:00,-0.33,1.658,0.851,0.024,-0.366
2019-06-26 19:00:00,0.61,0.255,-2.245,-0.865,-0.651
2019-06-26 20:00:00,-0.95,-1.293,1.574,-0.387,1.328
2019-06-26 21:00:00,0.128,-1.148,0.13,-0.025,-1.783
2019-06-26 22:00:00,-0.733,0.617,0.615,0.034,1.694
2019-06-26 23:00:00,-0.375,-0.546,1.929,2.171,-0.105
2019-06-27 00:00:00,0.167,-1.604,-1.114,1.025,-0.761
2019-06-27 01:00:00,-0.57,-0.318,0.93,-0.722,-2.177
2019-06-27 02:00:00,1.009,-1.176,1.053,-0.497,0.318
2019-06-27 03:00:00,-0.737,-1.179,0.189,-0.396,0.363
2019-06-27 04:00:00,-0.531,0.877,0.522,1.103,1.155
2019-06-27 05:00:00,0.334,0.375,0.827,1.985,-0.336
2019-06-27 06:00:00,1.077,2.205,-0.642,-0.809,0.48
2019-06-27 07:00:00,1.37,1.43,0.056,-1.514,-1.523
2019-06-27 08:00:00,0.596,-0.543,0.637,0.595,0.703
